 51 4194.205566 1.672E-29 3.186E+00.05690.062 4509.10880.77-.004104              4              2                    R 11      4656831011 5 5 2 8    25.0   23.0
 51 4195.117976 1.021E-21 4.778E-01.05450.054  461.05450.76-.005105              2              0                    P 15      6857851011 5 3 2 3    29.0   31.0
 51 4195.528440 1.670E-25 1.803E+00.07120.077 2166.13050.77-.003510              3              1                    P  3      4756831011 5 5 2 8     5.0    7.0
 51 4197.059159 1.462E-29 3.220E+00.05610.060 4554.36700.77-.004190              4              2                    R 12      4656831011 5 5 2 8    27.0   25.0
 51 4199.478034 1.184E-25 2.019E+00.07570.081 2154.70100.77-.003108              3              1                    P  2      4756831011 5 5 2 8     3.0    5.0
 51 4199.840844 1.249E-29 3.253E+00.05530.059 4603.38890.76-.004280              4              2                    R 13      4656831011 5 5 2 8    29.0   27.0
 51 4199.927712 1.268E-21 4.828E-01.05530.054  403.46120.77-.005048              2              0                    P 14      6857851011 5 3 2 3    27.0   29.0
 51 4202.550475 1.042E-29 3.284E+00.05450.059 4656.17240.76-.004372              4              2                    R 14      4656831011 5 5 2 8    31.0   29.0
 51 4203.357919 6.180E-26 3.052E+00.08030.087 2147.08110.78-.002599              3              1                    P  1      4756831011 5 5 2 8     1.0    3.0
 51 4204.669495 1.537E-21 4.880E-01.05610.054  349.69750.78-.004926              2              0                    P 13      6857851011 5 3 2 3    25.0   27.0
 51 4205.187906 8.491E-30 3.315E+00.05380.058 4712.71560.75-.004467              4              2                    R 15      4656831011 5 5 2 8    33.0   31.0
 51 4207.752989 6.772E-30 3.346E+00.05310.057 4773.01610.75-.004562              4              2                    R 16      4656831011 5 5 2 8    35.0   33.0
 51 4209.343179 1.819E-21 4.935E-01.05690.054  299.76560.78-.004952              2              0                    P 12      6857851011 5 3 2 3    23.0   25.0
 51 4210.245578 5.284E-30 3.376E+00.05240.056 4837.07170.74-.004658              4              2                    R 17      4656831011 5 5 2 8    37.0   35.0
 51 4210.907970 6.369E-26 1.033E+00.08030.087 2143.27110.78-.003557              3              1                    R  0      4756831011 5 5 2 8     3.0    1.0
 51 4212.665526 4.036E-30 3.406E+00.05170.055 4904.87990.74-.004754              4              2                    R 18      4656831011 5 5 2 8    39.0   37.0
 51 4213.948616 2.097E-21 4.994E-01.05770.054  253.66720.79-.004877              2              0                    P 11      6857851011 5 3 2 3    21.0   23.0
 51 4214.577843 1.258E-25 1.249E+00.07570.081 2147.08110.78-.003598              3              1                    R  1      4756831011 5 5 2 8     5.0    3.0
 51 4215.012687 3.019E-30 3.435E+00.05100.054 4976.43800.73-.004850              4              2                    R 19      4656831011 5 5 2 8    41.0   39.0
 51 4217.286914 2.212E-30 3.465E+00.05030.053 5051.74320.73-.004945              4              2                    R 20      4656831011 5 5 2 8    43.0   41.0
 51 4218.177418 1.829E-25 1.349E+00.07120.077 2154.70100.77-.003625              3              1                    R  2      4756831011 5 5 2 8     7.0    5.0
 51 4218.485661 2.355E-21 5.057E-01.05860.054  211.40410.79-.004840              2              0                    P 10      6857851011 5 3 2 3    19.0   21.0
 51 4219.488060 1.588E-30 3.494E+00.04960.053 5130.79260.72-.005039              4              2                    R 21      4656831011 5 5 2 8    45.0   43.0
 51 4221.615979 1.117E-30 3.523E+00.04900.052 5213.58320.72-.005132              4              2                    R 22      4656831011 5 5 2 8    47.0   45.0
 51 4221.706549 2.321E-25 1.410E+00.06770.074 2166.13050.76-.003650              3              1                    R  3      4756831011 5 5 2 8     9.0    7.0
 51 4222.954166 2.570E-21 5.127E-01.05950.054  172.97800.79-.004770              2              0                    P  9      6857851011 5 3 2 3    17.0   19.0
 51 4223.670524 7.704E-31 3.551E+00.04830.051 5300.11170.71-.005224              4              2                    R 23      4656831011 5 5 2 8    49.0   47.0
 51 4225.165088 2.710E-25 1.453E+00.06510.071 2181.36920.76-.003678              3              1                    R  4      4756831011 5 5 2 8    11.0    9.0
 51 4225.651549 5.208E-31 3.580E+00.04770.051 5390.37470.71-.005314              4              2                    R 24      4656631011 5 5 2 8    51.0   49.0
 51 4227.353984 2.718E-21 5.206E-01.06060.054  138.39040.79-.004689              2              0                    P  8      6857851011 5 3 2 3    15.0   17.0
 51 4227.558907 3.451E-31 3.609E+00.04710.050 5484.36870.70-.005402              4              2                    R 25      4656631011 5 5 2 8    53.0   51.0
 51 4228.552889 2.982E-25 1.486E+00.06320.069 2200.41640.77-.003714              3              1                    R  5      4756831011 5 5 2 8    13.0   11.0
 51 4229.392451 2.243E-31 3.638E+00.04650.049 5582.09010.70-.005489              4              2                    R 26      4656631011 5 5 2 8    55.0   53.0
 51 4231.152036 1.430E-31 3.666E+00.04600.049 5683.53510.70-.005574              4              2                    R 27      4656631011 5 5 2 8    57.0   55.0
 51 4231.684968 2.778E-21 5.297E-01.06180.054  107.64240.78-.004604              2              0                    P  7      6857851011 5 3 2 3    13.0   15.0
 51 4231.869805 3.132E-25 1.514E+00.06180.068 2223.27140.78-.003759              3              1                    R  6      4756831011 5 5 2 8    15.0   13.0
 51 4235.115689 3.164E-25 1.539E+00.06060.066 2249.93340.79-.003813              3              1                    R  7      4756831011 5 5 2 8    17.0   15.0
 51 4235.946971 2.730E-21 5.408E-01.06320.054   80.73540.77-.004443              2              0                    P  6      6857851011 5 3 2 3    11.0   13.0
 51 4238.290395 3.089E-25 1.561E+00.05950.065 2280.40130.79-.003875              3              1                    R  8      4756831011 5 5 2 8    19.0   17.0
 51 4240.139847 2.559E-21 5.551E-01.06510.054   57.67040.76-.004182              2              0                    P  5      6857851011 5 3 2 3     9.0   11.0
 51 4241.393775 2.923E-25 1.581E+00.05860.064 2314.67390.78-.003945              3              1                    R  9      4756831011 5 5 2 8    21.0   19.0
 51 4244.263448 2.261E-21 5.755E-01.06770.054   38.44810.76-.003803              2              0                    P  4      6857851011 5 3 2 3     7.0    9.0
 51 4244.425684 2.688E-25 1.600E+00.05770.063 2352.74990.78-.004022              3              1                    R 10      4756831011 5 5 2 8    23.0   21.0
 51 4247.385974 2.407E-25 1.618E+00.05690.062 2394.62790.77-.004104              3              1                    R 11      4756831011 5 5 2 8    25.0   23.0
 51 4248.317628 1.838E-21 6.090E-01.07120.054   23.06950.77-.003292              2              0                    P  3      6857851011 5 3 2 3     5.0    7.0
 51 4250.274499 2.101E-25 1.635E+00.05610.060 2440.30620.77-.004190              3              1                    R 12      4756831011 5 5 2 8    27.0   25.0
 51 4252.302239 1.304E-21 6.819E-01.07570.054   11.53500.77-.002983              2              0                    P  2      6857851011 5 3 2 3     3.0    5.0
 51 4253.091113 1.791E-25 1.652E+00.05530.059 2489.78310.76-.004280              3              1                    R 13      4756831011 5 5 2 8    29.0   27.0
 51 4255.835668 1.490E-25 1.668E+00.05450.059 2543.05670.76-.004372              3              1                    R 14      4756831011 5 5 2 8    31.0   29.0
 51 4256.217135 6.808E-22 1.031E+00.08030.054    3.84500.78-.002787              2              0                    P  1      6857851011 5 3 2 3     1.0    3.0
 51 4258.508018 1.211E-25 1.684E+00.05380.058 2600.12490.75-.004467              3              1                    R 15      4756831011 5 5 2 8    33.0   31.0
 51 4261.108017 9.640E-26 1.700E+00.05310.057 2660.98550.75-.004562              3              1                    R 16      4756831011 5 5 2 8    35.0   33.0
 51 4263.635519 7.501E-26 1.715E+00.05240.056 2725.63610.74-.004658              3              1                    R 17      4756831011 5 5 2 8    37.0   35.0
 51 4263.837193 7.019E-22 3.490E-01.08030.054    0.00000.78-.003323              2              0                    R  0      6857851011 5 3 2 3     3.0    1.0
 51 4266.090377 5.713E-26 1.730E+00.05170.055 2794.07440.74-.004754              3              1                    R 18      4756831011 5 5 2 8    39.0   37.0
 51 4267.542061 1.386E-21 4.221E-01.07570.054    3.84500.78-.003602              2              0                    R  1      6857851011 5 3 2 3     5.0    3.0
 51 4268.472445 4.260E-26 1.746E+00.05100.054 2866.29750.73-.004850              3              1                    R 19      4756831011 5 5 2 8    41.0   39.0
 51 4270.781576 3.112E-26 1.761E+00.05030.053 2942.30280.73-.004945              3              1                    R 20      4756831011 5 5 2 8    43.0   41.0
 51 4271.176626 2.016E-21 4.557E-01.07120.054   11.53500.77-.003751              2              0                    R  2      6857851011 5 3 2 3     7.0    5.0
 51 4273.017625 2.226E-26 1.776E+00.04960.053 3022.08730.72-.005039              3              1                    R 21      4756831011 5 5 2 8    45.0   43.0
 51 4274.740741 2.556E-21 4.763E-01.06770.054   23.06950.76-.003855              2              0                    R  3      6857851011 5 3 2 3     9.0    7.0
 51 4275.180445 1.560E-26 1.790E+00.04900.052 3105.64790.72-.005132              3              1                    R 22      4756831011 5 5 2 8    47.0   45.0
 51 4277.269889 1.071E-26 1.805E+00.04830.051 3192.98150.71-.005224              3              1                    R 23      4756831011 5 5 2 8    49.0   47.0
 51 4278.234259 2.983E-21 4.909E-01.06510.054   38.44810.76-.003855              2              0                    R  4      6857851011 5 3 2 3    11.0    9.0
 51 4279.285813 7.215E-27 1.820E+00.04770.051 3284.08460.71-.005314              3              1                    R 24      4756631011 5 5 2 8    51.0   49.0
 51 4281.228069 4.762E-27 1.835E+00.04710.050 3378.95370.70-.005402              3              1                    R 25      4756631011 5 5 2 8    53.0   51.0
 51 4281.657035 3.280E-21 5.023E-01.06320.054   57.67040.77-.003886              2              0                    R  5      6857851011 5 3 2 3    13.0   11.0
 51 4283.096512 3.082E-27 1.850E+00.04650.049 3477.58510.70-.005489              3              1                    R 26      4756631011 5 5 2 8    55.0   53.0
 51 4284.890996 1.955E-27 1.865E+00.04600.049 3579.97510.70-.005574              3              1                    R 27      4756631011 5 5 2 8    57.0   55.0
 51 4285.008920 3.442E-21 5.118E-01.06180.054   80.73540.78-.003913              2              0                    R  6      6857851011 5 3 2 3    15.0   13.0
 51 4286.611375 1.216E-27 1.879E+00.04540.048 3686.11980.70-.005656              3              1                    R 28      4756631011 5 5 2 8    59.0   57.0
 51 4288.257502 7.427E-28 1.894E+00.04480.047 3796.01490.70-.005738              3              1                    R 29      4756631011 5 5 2 8    61.0   59.0
 51 4288.289768 3.473E-21 5.201E-01.06060.054  107.64240.79-.003913              2              0                    R  7      6857851011 5 3 2 3    17.0   15.0
 51 4289.829232 4.446E-28 1.909E+00.04430.047 3909.65620.70-.005817              3              1                    R 30      4656631011 5 5 2 8    63.0   61.0
 51 4291.326419 2.611E-28 1.924E+00.04380.046 4027.03950.70-.005894              3              1                    R 31      4656631011 5 5 2 8    65.0   63.0
 51 4291.499433 3.386E-21 5.276E-01.05950.054  138.39040.79-.003870              2              0                    R  8      6857851011 5 3 2 3    19.0   17.0
 51 4292.748917 1.504E-28 1.939E+00.04320.046 4148.16010.70-.005969              3              1                    R 32      4656631011 5 5 2 8    67.0   65.0
 51 4294.096581 8.503E-29 1.953E+00.04270.045 4273.01330.70-.006043              3              1                    R 33      4656231011 5 5 2 8    69.0   67.0
 51 4294.637768 3.199E-21 5.344E-01.05860.054  172.97800.78-.003862              2              0                    R  9      6857851011 5 3 2 3    21.0   19.0
 51 4295.369263 4.717E-29 1.968E+00.04220.045 4401.59440.70-.006115              3              1                    R 34      4656231011 5 5 2 8    71.0   69.0
 51 4296.566820 2.567E-29 1.983E+00.04170.044 4533.89830.70-.006185              3              1                    R 35      4656231011 5 5 2 8    73.0   71.0
 51 4297.689103 1.371E-29 1.998E+00.04130.044 4669.92000.70-.006253              3              1                    R 36      4656231011 5 5 2 8    75.0   73.0
 51 4297.704627 2.938E-21 5.409E-01.05770.054  211.40410.78-.003836              2              0                    R 10      6857851011 5 3 2 3    23.0   21.0
 51 4298.735969 7.187E-30 2.013E+00.04080.043 4809.65410.70-.006319              3              1                    R 37      4656231011 5 5 2 8    77.0   75.0
 51 4299.707270 3.698E-30 2.028E+00.04030.043 4953.09540.70-.006384              3              1                    R 38      4656231011 5 5 2 8    79.0   77.0
 51 4300.602861 1.868E-30 2.043E+00.03990.042 5100.23820.70-.006447              3              1                    R 39      4656231011 5 5 2 8    81.0   79.0
 51 4300.699863 2.626E-21 5.470E-01.05690.054  253.66720.77-.003849              2              0                    R 11      6857851011 5 3 2 3    25.0   23.0
 51 4301.422597 9.255E-31 2.058E+00.03950.042 5251.07690.70-.006508              3              1                    R 40      4656231011 5 5 2 8    83.0   81.0
 51 4302.166330 4.504E-31 2.074E+00.03900.041 5405.60560.70-.006568              3              1                    R 41      4656231011 5 5 2 8    85.0   83.0
 51 4302.833916 2.152E-31 2.089E+00.03860.041 5563.81840.70-.006626              3              1                    R 42      4656231011 5 5 2 8    87.0   85.0
 51 4303.425207 1.009E-31 2.104E+00.03820.040 5725.70900.70-.006682              3              1                    R 43      4656231011 5 5 2 8    89.0   87.0
 51 4303.623329 2.289E-21 5.529E-01.05610.054  299.76560.77-.003922              2              0                    R 12      6857851011 5 3 2 3    27.0   25.0
 51 4306.474880 1.945E-21 5.586E-01.05530.054  349.69750.76-.004041              2              0                    R 13      6857851011 5 3 2 3    29.0   27.0
 51 4309.254369 1.615E-21 5.642E-01.05450.054  403.46120.76-.004125              2              0                    R 14      6857851011 5 3 2 3    31.0   29.0
 51 4311.961650 1.310E-21 5.696E-01.05380.054  461.05450.75-.004235              2              0                    R 15      6857851011 5 3 2 3    33.0   31.0
 51 4314.596576 1.040E-21 5.750E-01.05310.054  522.47510.75-.004498              2              0                    R 16      6857851011 5 3 2 3    35.0   33.0
 51 4317.159002 8.068E-22 5.803E-01.05240.054  587.72090.75-.004506              2              0                    R 17      6857851011 5 3 2 3    37.0   35.0
 51 4319.648781 6.126E-22 5.855E-01.05170.054  656.78920.74-.004754              2              0                    R 18      6857851011 5 3 2 3    39.0   37.0
 51 4322.065768 4.554E-22 5.907E-01.05100.054  729.67740.73-.004905              2              0                    R 19      6857851011 5 3 2 3    41.0   39.0
 51 4324.409816 3.315E-22 5.959E-01.05030.054  806.38280.75-.004946              2              0                    R 20      5857751011 5 3 2 3    43.0   41.0
 51 4326.680780 2.364E-22 6.010E-01.04960.054  886.90240.74-.005703              2              0                    R 21      5857251011 5 3 2 3    45.0   43.0
 51 4328.878514 1.650E-22 6.061E-01.04900.054  971.23320.74-.005478              2              0                    R 22      5857251011 5 3 2 3    47.0   45.0
 51 4331.002872 1.130E-22 6.112E-01.04830.054 1059.37180.74-.005955              2              0                    R 23      5857251011 5 3 2 3    49.0   47.0
 51 4333.053708 7.574E-23 6.163E-01.04770.051 1151.31500.74-.005314              2              0                    R 24      5856231011 5 5 2 8    51.0   49.0
 51 4335.030877 4.978E-23 6.214E-01.04710.050 1247.05920.74-.005402              2              0                    R 25      5856231011 5 5 2 8    53.0   51.0
 51 4336.934234 3.207E-23 6.265E-01.04650.049 1346.60080.74-.005489              2              0                    R 26      5856231011 5 5 2 8    55.0   53.0
 51 4338.763632 2.026E-23 6.315E-01.04600.049 1449.93600.74-.005574              2              0                    R 27      5856231011 5 5 2 8    57.0   55.0
 51 4340.518926 1.255E-23 6.366E-01.04540.048 1557.06070.74-.005656              2              0                    R 28      5856231011 5 5 2 8    59.0   57.0
 51 4342.199970 7.623E-24 6.417E-01.04480.047 1667.97090.74-.005738              2              0                    R 29      5856231011 5 5 2 8    61.0   59.0
 51 4343.806621 4.541E-24 6.468E-01.04430.047 1782.66240.74-.005817              2              0                    R 30      4756231011 5 5 2 8    63.0   61.0
 51 4345.338731 2.653E-24 6.519E-01.04380.046 1901.13080.74-.005894              2              0                    R 31      4756231011 5 5 2 8    65.0   63.0
 51 4346.796156 1.520E-24 6.570E-01.04320.046 2023.37150.74-.005969              2              0                    R 32      4756231011 5 5 2 8    67.0   65.0
 51 4348.178750 8.546E-25 6.621E-01.04270.045 2149.37990.74-.006043              2              0                    R 33      4756231011 5 5 2 8    69.0   67.0
 51 4349.486369 4.714E-25 6.672E-01.04220.045 2279.15110.74-.006115              2              0                    R 34      4756231011 5 5 2 8    71.0   69.0
 51 4350.718866 2.550E-25 6.724E-01.04170.044 2412.68010.74-.006185              2              0                    R 35      4756231011 5 5 2 8    73.0   71.0
 51 4351.876098 1.355E-25 6.775E-01.04130.044 2549.96200.74-.006253              2              0                    R 36      4756231011 5 5 2 8    75.0   73.0
 51 4352.957917 7.054E-26 6.827E-01.04080.043 2690.99130.74-.006319              2              0                    R 37      4756231011 5 5 2 8    77.0   75.0
 51 4353.964181 3.606E-26 6.879E-01.04030.043 2835.76270.74-.006384              2              0                    R 38      4756231011 5 5 2 8    79.0   77.0
 51 4354.894743 1.809E-26 6.930E-01.03990.042 2984.27070.74-.006447              2              0                    R 39      4756231011 5 5 2 8    81.0   79.0
 51 4355.749458 8.908E-27 6.983E-01.03950.042 3136.50950.74-.006508              2              0                    R 40      4756231011 5 5 2 8    83.0   81.0
 51 4356.528180 4.305E-27 7.035E-01.03900.041 3292.47340.74-.006568              2              0                    R 41      4756231011 5 5 2 8    85.0   83.0
 51 4357.230766 2.042E-27 7.087E-01.03860.041 3452.15630.74-.006626              2              0                    R 42      4756231011 5 5 2 8    87.0   85.0
 51 4357.857069 9.508E-28 7.140E-01.03820.040 3615.55210.74-.006682              2              0                    R 43      4756231011 5 5 2 8    89.0   87.0
 51 4358.406945 4.346E-28 7.192E-01.03780.040 3782.65470.74-.006738              2              0                    R 44      4756231011 5 5 2 8    91.0   89.0
 51 4358.880248 1.950E-28 7.245E-01.03740.040 3953.45740.74-.006791              2              0                    R 45      4756231011 5 5 2 8    93.0   91.0
 51 4359.276833 8.590E-29 7.298E-01.03700.039 4127.95390.74-.006844              2              0                    R 46      4756231011 5 5 2 8    95.0   93.0
 51 4359.596555 3.715E-29 7.351E-01.03660.039 4306.13750.74-.006895              2              0                    R 47      4756231011 5 5 2 8    97.0   95.0
 51 4359.839268 1.577E-29 7.404E-01.03620.038 4488.00120.74-.006944              2              0                    R 48      4756231011 5 5 2 8    99.0   97.0
 51 4359.892606 1.658E-31 7.673E-01.03450.037 5452.27330.74-.007174              2              0                    R 53      4756231011 5 5 2 8   109.0  107.0
 51 4360.004826 6.578E-30 7.458E-01.03590.038 4673.53810.74-.006993              2              0                    R 49      4756231011 5 5 2 8   101.0   99.0
 51 4360.037120 4.277E-31 7.619E-01.03480.037 5252.11620.74-.007130              2              0                    R 52      4756231011 5 5 2 8   107.0  105.0
 51 4360.093085 2.693E-30 7.511E-01.03550.038 4862.74110.74-.007040              2              0                    R 50      4756231011 5 5 2 8   103.0  101.0
 51 4360.103898 1.083E-30 7.565E-01.03520.037 5055.60290.74-.007085              2              0                    R 51      4756231011 5 5 2 8   105.0  103.0
 51 6067.257502 2.256E-31 3.876E-03.03740.040 4127.95390.67-.009249              3              0                    P 46      4756631013 5 5 1 8    91.0   93.0
 51 6075.676807 5.205E-31 3.926E-03.03780.040 3953.45740.67-.009207              3              0                    P 45      4756631013 5 5 1 8    89.0   91.0
 51 6076.417563 1.134E-31 1.855E-02.04220.045 4533.89830.67-.008758              4              1                    P 35      4756631013 5 5 1 8    69.0   71.0
 51 6083.710610 2.117E-31 1.878E-02.04270.045 4401.59440.67-.008710              4              1                    P 34      4756631013 5 5 1 8    67.0   69.0
 51 6083.997621 1.179E-30 3.976E-03.03820.040 3782.65470.67-.009164              3              0                    P 44      4756631013 5 5 1 8    87.0   89.0
 51 6090.903607 3.877E-31 1.903E-02.04320.046 4273.01330.67-.008662              4              1                    P 33      4756631013 5 5 1 8    65.0   67.0
 51 6092.219805 2.621E-30 4.027E-03.03860.041 3615.55210.67-.009121              3              0                    P 43      4756631013 5 5 1 8    85.0   87.0
 51 6097.996409 6.970E-31 1.928E-02.04380.046 4148.16010.67-.008613              4              1                    P 32      4756631013 5 5 1 8    63.0   65.0
 51 6100.343220 5.720E-30 4.079E-03.03900.041 3452.15630.67-.009078              3              0                    P 42      4756631013 5 5 1 8    83.0   85.0
 51 6104.988874 1.230E-30 1.954E-02.04430.047 4027.03950.67-.008564              4              1                    P 31      4756631013 5 5 1 8    61.0   63.0
 51 6108.367724 1.226E-29 4.132E-03.03950.042 3292.47340.67-.009033              3              0                    P 41      4756631013 5 5 1 8    81.0   83.0
 51 6111.880859 2.127E-30 1.980E-02.04480.047 3909.65620.67-.008513              4              1                    P 30      4756631013 5 5 1 8    59.0   61.0
 51 6116.293177 2.577E-29 4.186E-03.03990.042 3136.50950.67-.008989              3              0                    P 40      4756631013 5 5 1 8    79.0   81.0
 51 6118.672221 3.610E-30 2.006E-02.04540.048 3796.01490.67-.008462              4              1                    P 29      4756631013 5 5 1 8    57.0   59.0
 51 6124.119439 5.321E-29 4.240E-03.04030.043 2984.27070.67-.008944              3              0                    P 39      4756631013 5 5 1 8    77.0   79.0
 51 6125.362814 6.009E-30 2.033E-02.04600.049 3686.11980.67-.008411              4              1                    P 28      4956631013 5 5 1 8    55.0   57.0
 51 6131.846368 1.077E-28 4.296E-03.04080.043 2835.76270.67-.008898              3              0                    P 38      4756631013 5 5 1 8    75.0   77.0
 51 6131.952496 9.812E-30 2.061E-02.04650.049 3579.97510.67-.008358              4              1                    P 27      4956631013 5 5 1 8    53.0   55.0
 51 6138.441122 1.572E-29 2.090E-02.04710.050 3477.58510.67-.008304              4              1                    P 26      4956631013 5 5 1 8    51.0   53.0
 51 6139.473821 2.144E-28 4.353E-03.04130.044 2690.99130.67-.008852              3              0                    P 37      4756631013 5 5 1 8    73.0   75.0
 51 6139.972218 1.190E-31 6.587E-02.05690.062 4554.36700.74-.007296              5              2                    P 12      4956631013 5 5 1 8    23.0   25.0
 51 6144.828548 2.466E-29 2.118E-02.04770.051 3378.95370.67-.008250              4              1                    P 25      4956631013 5 5 1 8    49.0   51.0
 51 6144.892470 1.375E-31 6.699E-02.05770.063 4509.10880.75-.007179              5              2                    P 11      4956631013 5 5 1 8    21.0   23.0
 51 6147.001657 4.182E-28 4.411E-03.04170.044 2549.96200.67-.008805              3              0                    P 36      4756631013 5 5 1 8    71.0   73.0
 51 6149.709343 1.547E-31 6.818E-02.05860.064 4467.61580.75-.007049              5              2                    P 10      4956631013 5 5 1 8    19.0   21.0
 51 6151.114629 3.795E-29 2.147E-02.04830.051 3284.08460.67-.008194              4              1                    P 24      4956631013 5 5 1 8    47.0   49.0
 51 6154.422691 1.692E-31 6.947E-02.05950.065 4429.88980.75-.006901              5              2                    P  9      4956631013 5 5 1 8    17.0   19.0
 51 6154.429733 8.007E-28 4.469E-03.04220.045 2412.68010.67-.008758              3              0                    P 35      4756631013 5 5 1 8    69.0   71.0
 51 6157.299220 5.726E-29 2.178E-02.04900.052 3192.98150.67-.008136              4              1                    P 23      4956631013 5 5 1 8    45.0   47.0
 51 6159.032367 1.793E-31 7.089E-02.06060.066 4395.93220.75-.006732              5              2                    P  8      4956631013 5 5 1 8    15.0   17.0
 51 6161.757906 1.504E-27 4.530E-03.04270.045 2279.15110.67-.008710              3              0                    P 34      4756631013 5 5 1 8    67.0   69.0
 51 6163.382175 8.466E-29 2.208E-02.04960.053 3105.64790.67-.008077              4              1                    P 22      4956631013 5 5 1 8    43.0   45.0
 51 6163.538225 1.839E-31 7.251E-02.06180.068 4365.74430.75-.006537              5              2                    P  7      4956631013 5 5 1 8    13.0   15.0
 51 6167.940119 1.813E-31 7.440E-02.06320.069 4339.32740.74-.006307              5              2                    P  6      4956631013 5 5 1 8    11.0   13.0
 51 6168.986034 2.774E-27 4.590E-03.04320.046 2149.37990.67-.008662              3              0                    P 33      4756631013 5 5 1 8    65.0   67.0
 51 6169.363351 1.227E-28 2.239E-02.05030.053 3022.08730.67-.008016              4              1                    P 21      4956631013 5 5 1 8    41.0   43.0
 51 6172.237901 1.706E-31 7.677E-02.06510.071 4316.68240.74-.006033              5              2                    P  5      4956631013 5 5 1 8     9.0   11.0
 51 6175.242600 1.741E-28 2.271E-02.05100.054 2942.30280.67-.007953              4              1                    P 20      4956631013 5 5 1 8    39.0   41.0
 51 6176.113972 5.014E-27 4.653E-03.04380.046 2023.37150.67-.008613              3              0                    P 32      5756631013 5 5 1 8    63.0   65.0
 51 6176.431425 1.513E-31 8.001E-02.06770.074 4297.81020.74-.005701              5              2                    P  4      4956631013 5 5 1 8     7.0    9.0
 51 6180.520544 1.236E-31 8.511E-02.07120.077 4282.71160.74-.005293              5              2                    P  3      4956631013 5 5 1 8     5.0    7.0
 51 6181.019779 2.419E-28 2.304E-02.05170.055 2866.29750.67-.007887              4              1                    P 19      5956631013 5 5 1 8    37.0   39.0
 51 6183.141577 8.896E-27 4.717E-03.04430.047 1901.13080.67-.008564              3              0                    P 31      5756631013 5 5 1 8    61.0   63.0
 51 6186.694740 3.293E-28 2.338E-02.05240.056 2794.07440.68-.007818              4              1                    P 18      5956631013 5 5 1 8    35.0   37.0
 51 6190.068705 1.548E-26 4.781E-03.04480.047 1782.66240.67-.008513              3              0                    P 30      4756631013 5 5 1 8    59.0   61.0
 51 6192.267338 4.387E-28 2.373E-02.05310.057 2725.63610.69-.007745              4              1                    P 17      4956631013 5 5 1 8    33.0   35.0
 51 6196.895212 2.640E-26 4.847E-03.04540.048 1667.97090.67-.008462              3              0                    P 29      4756631013 5 5 1 8    57.0   59.0
 51 6197.737428 5.718E-28 2.409E-02.05380.058 2660.98550.70-.007668              4              1                    P 16      4956631013 5 5 1 8    31.0   33.0
 51 6202.854537 1.402E-31 6.572E-02.07120.077 4271.38710.74-.005409              5              2                    R  2      4956631013 5 5 1 8     7.0    5.0
 51 6203.104863 7.289E-28 2.446E-02.05450.059 2600.12490.71-.007586              4              1                    P 15      5956631013 5 5 1 8    29.0   31.0
 51 6203.620953 4.420E-26 4.914E-03.04600.049 1557.06070.67-.008411              3              0                    P 28      5956631013 5 5 1 8    55.0   57.0
 51 6206.208712 1.790E-31 6.905E-02.06770.074 4282.71160.74-.005520              5              2                    R  3      4956631013 5 5 1 8     9.0    7.0
 51 6208.369496 9.082E-28 2.485E-02.05530.059 2543.05670.72-.007497              4              1                    P 14      5956631013 5 5 1 8    27.0   29.0
 51 6209.457306 2.105E-31 7.155E-02.06510.071 4297.81020.74-.005620              5              2                    R  4      4956631013 5 5 1 8    11.0    9.0
 51 6210.245783 7.254E-26 4.982E-03.04650.049 1449.93600.67-.008358              3              0                    P 27      5956631013 5 5 1 8    53.0   55.0
 51 6212.600174 2.332E-31 7.361E-02.06320.069 4316.68240.74-.005718              5              2                    R  5      4956631013 5 5 1 8    13.0   11.0
 51 6213.531182 1.105E-27 2.525E-02.05610.060 2489.78310.73-.007401              4              1                    P 13      5956631013 5 5 1 8    25.0   27.0
 51 6215.637168 2.467E-31 7.540E-02.06180.068 4339.32740.75-.005818              5              2                    R  6      4956631013 5 5 1 8    15.0   13.0
 51 6216.769558 1.167E-25 5.052E-03.04710.050 1346.60080.67-.008304              3              0                    P 26      5956631013 5 5 1 8    51.0   53.0
 51 6218.568141 2.510E-31 7.703E-02.06060.066 4365.74430.75-.005922              5              2                    R  7      4956631013 5 5 1 8    17.0   15.0
 51 6218.589775 1.312E-27 2.567E-02.05690.062 2440.30620.74-.007296              4              1                    P 12      5956631013 5 5 1 8    23.0   25.0
 51 6221.392946 2.467E-31 7.855E-02.05950.065 4395.93220.75-.006030              5              2                    R  8      4956631013 5 5 1 8    19.0   17.0
 51 6223.192132 1.841E-25 5.123E-03.04770.051 1247.05920.67-.008250              3              0                    P 25      5956631013 5 5 1 8    49.0   51.0
 51 6223.545127 1.519E-27 2.611E-02.05770.063 2394.62790.75-.007179              4              1                    P 11      5956631013 5 5 1 8    21.0   23.0
 51 6224.111436 2.352E-31 8.001E-02.05860.064 4429.88980.75-.006144              5              2                    R  9      4956631013 5 5 1 8    21.0   19.0
 51 6226.723465 2.181E-31 8.141E-02.05770.063 4467.61580.75-.006262              5              2                    R 10      4956631013 5 5 1 8    23.0   21.0
 51 6228.397092 1.713E-27 2.658E-02.05860.064 2352.74990.75-.007049              4              1                    P 10      5956631013 5 5 1 8    19.0   21.0
